标题,帖子数,日期,情感
认亏4万走了。,3512,11,2016-12-19 14:36:12,0.635822641252759
多数人看到5-6个板,25011,30,2016-11-06 20:04:14,0.5934175603663676
23.89成功操底，明天必须涨,2946,10,2016-12-19 12:41:08,0.5293498724473387
满仓上海银行！,4944,17,2016-12-19 10:35:46,0.10455724095923036
已卖，上海银行不得好死,3759,7,2016-12-19 10:54:03,0.10681457929016969
24铁底，怕个鸟,4043,10,2016-12-19 10:47:33,0.26268477169290194
银行股破净资产破上海银行19不用半个月,3424,5,2016-12-16 21:51:38,0.0054274075135202215
上海银行：跌到20都不敢看,3082,7,2016-12-18 09:01:10,0.018120594750184682
上海银行为了圈钱，业绩造假，净值造假，跌到5,6058,12,2016-12-16 20:04:51,0.007869279034805943
上海银行的比价效应,15007,10,2016-12-17 10:06:45,0.6063753608899366
我欲清仓归去，又恐迅速反弹，踏空不胜寒。 与,7564,20,2016-12-18 09:56:07,0.4378708895685719
朋友见面，我都不好意思说我中签上海银行！,5570,7,2016-12-17 01:09:57,0.16362510437302802
上海银行，一块没有开垦的土地,56800,98,2016-11-25 17:43:07,0.5194975067137261
吧里说上银要跌到20元，要破净破发的人，很可能,7517,14,2016-12-17 21:52:57,0.5357357294644826
我30买了上海银行10000股，跌到24.2赔了6千多,16665,43,2016-12-16 14:45:20,0.004555477849400358
十倍的市盈率算高吗？它是下一个深发展。,6583,8,2016-12-17 15:46:59,0.9318004312646477
中签新股开板后跟投的确切盈利模式,10785,12,2016-11-22 22:06:02,0.12462434059501182
有点看不懂了，上海银行属于什么板块的？银行涨,5236,20,2016-12-15 14:03:16,0.1572785857619149
期望越高，失望越大,3622,20,2016-11-21 10:59:38,0.29839345465378253
贵阳银行与上海银行的真实比较,67470,94,2016-11-19 12:52:55,0.06356248526471364
今天完成1万股上海银行筹码收集、自愿锁定三年,5602,11,2016-12-14 00:22:59,0.1082708397016875
金融中心中的皇冠一一傲视群雄的上海银行,71660,221,2016-11-04 09:48:14,0.9705773274605652
这是破发的节奏,6941,30,2016-11-21 13:49:21,0.6729704765340161
上海银行每股收益2.02元，股价24.55元；吴江银,18949,14,2016-12-13 20:28:57,0.973786835996076
只要坚持，坚持自己的风格就会有意外的收获,17699,38,2016-11-29 15:39:00,0.9884284114416262
我对上海银行的目标价是这样看的...,29714,38,2016-12-10 14:34:20,0.7752729763766255
九阴白骨爪已经练成，恭喜恭喜！ 下一步是什么,2885,17,2016-12-12 13:21:48,0.9985984882607662
上海银行是金融创新的龙头，目标价50元，现在不,6494,19,2016-12-13 10:21:01,0.9427725694518846
亲爱的主力，明天真不能再砸了，再砸帐号户里真,7657,19,2016-12-12 21:27:09,0.0031525740949291947
我从30元跌到26都没跑，难道还担心它从26跌到21,9112,22,2016-12-12 10:59:58,0.0007393840954429409
上海银行牛啊！迟早突破20！,3991,10,2016-12-12 10:13:53,0.8240167660388755
明天不低开低走跌两点我裸奔。,3994,9,2016-12-11 19:24:14,0.014255964150108547
20元以上买这个垃圾的都是脑子进水的人,2725,10,2016-12-12 10:30:23,0.0046293967643114
一问？上市两个板就开板，是不是广大散户约好一,21217,30,2016-11-28 15:00:14,0.17877594050984902
说实话，上海银行股价太高了，不该买,7248,6,2016-12-10 21:14:38,0.20637233976553637
莫哭，内部消息，明天下跌四个点。,11406,20,2016-12-01 19:21:46,0.21716675828266352
与跨境金融业务,1963,0,2016-11-19 09:33:03,0.9086315491666347
有在30元以上套牢的吗 出来点个赞,14849,66,2016-12-05 10:48:30,0.6927277198397387
阿飞伤感的歌阿凡达,1842,37,2016-11-19 09:25:24,0.9913472457378512
怕套 ，最多三天一,2815,37,2016-11-19 09:27:04,0.34311715744468896
下午增持50万股;40元以下不减持,5983,11,2016-12-09 12:45:43,0.08854678306795793
【竞猜】上海银行开板价 看看你能赚多少？,135801,79,2016-11-15 14:17:39,0.2655521548729448
中签没走的[毛估估]请举手,10116,27,2016-12-08 18:51:53,0.26931956532725365
同意此股三天内创新高的进来顶一下,7681,16,2016-12-08 14:08:16,0.09612713736014211
中签的你们被洗干净了吗？,18338,34,2016-11-22 22:38:33,0.32619767888648543
抬头了。  明天不涨我啃大粪,10031,31,2016-12-07 13:28:14,0.4015601218792605
十九块的净资产，近四块的公积金，进六块的未分,16176,17,2016-12-01 20:21:08,0.11958441635448747
高送配！十送30派30元,3788,9,2016-12-08 07:44:41,0.3937234724600426
上海银行188，拜财神！拜盟主！,31704,122,2016-11-18 15:06:15,0.4850778677692249
上海银行将是现阶段第一个破发的银行股！,18291,60,2016-11-22 15:31:44,0.007524641949409272
25.5买入,5783,28,2016-12-05 09:18:19,0.7297953905324696
本人共计18300股，均价26.7元。天天被这破股搞,13956,10,2016-12-06 15:28:04,0.028384575450497662
五日线能挡住大牛股脚步嘛,7817,28,2016-12-06 13:57:16,0.7196916924940915
今天不涨。我啃大粪,3314,22,2016-12-06 08:47:17,0.7445360976929526
上海银行，长线持有,16622,33,2016-12-02 15:27:08,0.087824869929083
蓝筹股利好来了大盘不涨都难！,11022,24,2016-12-03 07:14:47,0.6606116900681164
上海银行懒得说,105527,194,2016-11-04 22:25:05,0.0564704270554689
上海银行今天上市本人预计股价和上海电影相近，,5514,3,2016-11-16 09:06:07,0.5898200106152914
地产贷款占比较高，提升资金与跨境金融业务,80059,34,2016-11-08 13:27:48,0.983240329272808
回归之路上海银行股走在时代前潮。北京毛行，南,2246,1,2016-12-04 20:38:28,0.9729339055967862
今天尾盘吃进1000手 当存定期 买的是未来,11033,42,2016-12-02 22:14:45,0.2415919393157565
银行业中的国泰君安,2609,1,2016-12-04 13:47:04,0.9794330449387425
高发行价上市就是坑人。,1849,0,2016-11-28 22:09:03,0.8428904338268333
拉稀瘪三银行，开板最快，跌的最快,1822,0,2016-12-03 17:22:53,0.32734646245648935
创造新股历史啦[兴奋],3754,1,2016-12-03 19:39:43,0.9795109674157669
上海银行的业务集中在沪深两地，而游资大本营也,2824,0,2016-12-04 05:37:28,0.6599868368332092
底背离 布局正当时。,2263,0,2016-12-04 16:15:52,0.3692554530589166
跌十个点补仓一倍，跌二十个点补仓二倍，跌三十,2412,3,2016-12-04 17:52:38,0.0025748161256150537
此股看阴部能破发！切记,2506,0,2016-12-04 18:36:32,0.0923560338875622
近来心情糟，找鸡玩玩鸟。本想红小妹，却遇绿大,7580,8,2016-12-03 21:08:10,0.02887594311005215
上海银行的风险在哪里,27477,30,2016-11-21 19:18:50,0.2920325187505427
星期一逆势补张，能逆势上涨多少？,18313,36,2016-11-25 22:53:23,0.17106849573423422
应该是最后一跌,5464,26,2016-12-02 14:16:43,0.5
小散上机构的档了，主力吃货,9020,12,2016-11-30 14:50:17,0.3287285243226278
1978年上海的GDP占全国的1/8，去年1/27；上海怎,9824,14,2016-11-20 10:42:31,0.2391048787421194
凭什么上海银行不如江苏银行？上海银行的市盈率,15795,31,2016-12-02 19:50:13,0.027893581159653902
上海银行现在这样的行情只是暂时的，你们还没有,69416,595,2016-11-26 10:35:59,0.6648993556161883
果断卖出，亏六个点。,7130,24,2016-12-02 14:41:33,0.2788498872427123
还是那句话，如果你现在割肉就是帮了恶庄的大忙,5702,11,2016-12-03 00:20:06,0.4962297662117304
一旦转向你会目瞪口呆的，主力不会这样白白损失,5529,18,2016-12-03 10:35:48,0.03271818239364055
今天加仓一万股，下星期等着数钱[大笑][大笑][,4745,7,2016-12-02 20:10:54,0.1154295647400635
服了！签友门，你们服了木有？@@,6759,25,2016-12-02 14:15:08,0.04454620787495489
我说上海银行会跌到6元，肯定有人会骂我神经病,10646,34,2016-11-30 23:11:37,0.0035472737942955357
15元人民币入场,2298,14,2016-12-02 10:26:39,0.24045940750592976
满仓7900股上海银行,4807,11,2016-11-30 14:57:13,0.030582985887969705
“最熊新股”上海银行上市第4天跌近6% 逾26亿资,113653,77,2016-11-21 16:58:11,0.4126168353240506
我割肉了！破26我就走，说好了的！,5667,42,2016-12-02 10:39:48,0.15020831735147788
27.39全仓进场，跑步抄底毫不犹豫，哈哈哈哈！,19352,82,2016-11-24 10:17:44,0.9524702653097109
就上海银行这个估值主力超过20元做庄脑子那是秀,2120,15,2016-11-30 09:48:11,0.012947448540030604
为什么要买上海银行，脑子瓦塌了，北京银行，南,2901,9,2016-11-30 11:11:22,0.09616681593416809
接捧中石油阴跌不止！越补越亏，专治各种不服，,1459,11,2016-11-30 10:45:23,0.06444547148713131
上海银行其只值十几块钱，发行价如此之高，只是,3424,13,2016-11-30 10:54:39,0.058239653827271365
停止幻想吧。30.97将是铁顶！ 等着它下来吧，17,4462,23,2016-11-30 08:15:27,0.984463569628285
盘太大了，一旦下跌谁也托不住,7524,21,2016-11-29 17:40:33,0.09595236586018507
泡沫太大了！会跌到15元的！那时候有投资价值，,1879,6,2016-12-01 21:29:23,0.2336009036688751
房贷收紧严重影响主要靠房贷业务的上银，20元危,7487,29,2016-11-29 19:19:23,0.8595185243198564
散户看多的太多了，上银是第二个中国石油，第一,4968,24,2016-11-29 22:35:03,0.4029179564352401
中签到现在没有走的报道了，真是蓝瘦香菇！,6756,15,2016-12-01 17:15:38,0.9966568411198445
想不到啊。,4426,8,2016-11-30 16:13:45,0.5999999999999999
一群无好心肠的机构及狗庄，骗了一群无奈的小股,2045,8,2016-11-30 22:40:30,0.009589984351808467
远离毒品，远离伤害，远离伤害银行,1120,6,2016-12-01 07:17:21,0.864888624793063
如果我投资上海银行，会从18开始往下买。说实话,14206,40,2016-11-29 18:13:29,0.5966806560818535
昨天26.05割了，今天26.40追高买入。,7144,14,2016-12-01 15:55:41,0.6575550705082978
上海银行操作让我最恶心的！,11948,25,2016-11-29 18:44:09,0.03691411385038901
下周五个涨停,6569,9,2016-12-01 20:43:15,0.5661315108071885
上海银行明天必有5个点以上涨幅！！[怒],7730,6,2016-12-01 15:31:48,0.061029983173301106
跌到发行第一个涨停价25.6付近介入。,3216,6,2016-12-01 16:00:50,0.4072055360861684
我才不信，新股没有一波行情，你们都是高手，我,4224,5,2016-12-01 18:18:13,0.6104410387788898
第二个中石油，千万不要买，这种走势就是一路套,2330,5,2016-12-01 15:47:51,0.15898816703297924
逢低吸纳，不追高，切记！,2769,8,2016-11-28 06:51:53,0.8616141915364273
这就对啦,7095,13,2016-11-29 21:32:22,0.5262327818078083
今天早上10分钟，中午开盘3分钟，尾盘8分钟均为,35366,67,2016-11-22 15:21:00,0.003459650028268091
听今天尾市抄底的大户说，明天涨停,2749,11,2016-11-30 22:30:53,0.18297101987218511
感觉今天割肉的好多？,3515,16,2016-12-01 11:07:51,0.564482965396067
昨天26.05 割肉了，今天没有买回来，怎么办啊？,3109,11,2016-12-01 11:13:41,0.32998164364335225
上海苍山难道全部崩漏了，吗的,5638,32,2016-11-29 10:24:31,0.0577918269878509
分析一下上海银行未来的走势,30500,33,2016-11-20 08:41:47,0.947210245109955
上海银行满仓了 等着翻番,10447,22,2016-11-30 16:40:05,0.04993736645752378
现在补量结束，值得期待2000亿市值。,13756,35,2016-11-18 13:30:05,0.9256068075138824
已经买进50成仓位。,10861,46,2016-11-18 11:01:39,0.32689818392187797
上海银行 买进了,8562,30,2016-11-30 10:47:52,0.24289964696291078
远离银行股，上海银行为何跌无底，关键股价发行,3966,6,2016-11-30 21:54:28,0.02893965776230789
强烈要求证监会调查上海银行，是否存在造假上市,1731,9,2016-11-29 10:53:32,0.056684115756320264
从没见过连续跌这么多天的新股，上银庄你们必断,4492,9,2016-11-30 21:15:46,0.011911155822027841
可以说，26元是最低的底线。想等25元买进的只能,5681,13,2016-11-30 13:18:46,0.28656026133870827
流通市值不大，想坐庄的机构撬开了。 铁粉懂，,9302,12,2016-11-18 10:56:31,0.06014205474724499
没中过签，第一次买到新股，好高兴,17392,36,2016-11-19 21:00:34,0.14567044693836606
今天26.05割了,8826,27,2016-11-30 15:14:08,0.35072516527654074
26有强支撑！大家拭目以待！,4397,14,2016-11-30 14:54:43,0.8899068061466473
那北京银行来比较，市值已经相当，上海作为中国,5192,3,2016-11-30 18:45:26,0.45534612566446087
明天破26，3个交易日内破25，立帖为证！,4920,11,2016-11-30 15:13:10,0.06737514258225519
买上海银行就是为了省心,9450,21,2016-11-22 18:54:50,0.3326420617041934
谁是砸盘狗,4797,15,2016-11-30 13:11:59,0.5476643856714039
一刀下去割肉了，亏了七千多[哭],3686,6,2016-11-29 10:45:05,0.7562134846700977
上海银行开始”自由落体”模式，直到20元,1830,10,2016-11-30 10:21:09,0.626626846613982
上银就和国泰君安一样，注定要破发。,4376,15,2016-11-30 02:47:15,0.7832407994776437
本女子死的心都有,40841,58,2016-11-21 14:41:32,0.7878202002072242
明天拉高30,2159,9,2016-11-30 13:05:07,0.3044889780059896
上银的主力全线套牢，难道是百姓的钱吗？他们不,3595,12,2016-11-30 11:37:03,0.18122761772244134
赔的快撑不住了,6792,27,2016-11-30 10:02:44,0.14446096914727213
上海银行今日超大单流出排名第15名(11-29),61214,36,2016-11-29 16:09:46,0.12880251975946144
我打光了所有子弹！27.8全仓！等待命运安排！,4157,22,2016-11-30 10:07:05,0.9285935638829363
狗庄怎么不往下砸盘了？老子挂的25.60元等着你,1110,7,2016-11-30 10:15:55,0.3419230171918859
这就是高溢价发行，恶意圈钱的后杲！今后一旦大,1824,5,2016-11-30 09:56:01,0.17374111864604647
上海银行，当前只能买不能卖哈,3073,8,2016-11-21 09:08:25,0.06915266430778366
累计换手率近150%，不要说还有中签者没走吧？,4904,16,2016-11-29 10:45:28,0.06827857230038481
默默地买入，26.05成交。哈哈,1329,6,2016-11-30 09:51:28,0.8532653777288651
满仓买入，誓与恶庄血战到底！,1931,14,2016-11-30 08:33:59,0.37396986983806213
还有中签没走的吗？,6613,20,2016-11-29 14:51:22,0.2957602523613322
明天再打下几个点？呵呵。,5821,14,2016-11-24 15:58:35,0.4967823997586155
[微笑]昨天26.50元买进了[鼓掌],1820,4,2016-11-30 07:41:35,0.865548081583334
上银一板就开，这是主力设的第一个局，这叫多头,13797,13,2016-11-29 20:52:15,0.7268620510337898
上海银行一个月17元,3099,9,2016-11-29 22:11:19,0.06128732229811473
上银的骨灰 我把中行卖了 全换上银 打死都不卖,5971,24,2016-11-29 19:07:05,0.5723334495818275
小县城的银行股都敢打4板 中国金融中心上银你不,25866,133,2016-11-26 11:31:17,0.4960951540459655
5555555[哭][哭][哭][哭]我的上海银行被套了。2,6185,10,2016-11-29 19:14:46,0.3108803792558451
我现在有20%仓位，有耐心，有恒心与垃圾主力拼,3336,5,2016-11-30 01:09:57,0.4293152279918354
中签的1000股上海银行不卖了，任凭涨跌，压在箱,3765,5,2016-11-28 21:26:55,0.014493249203790137
*此股从今日开始每天跌一元，年底正好跌到零*,6964,34,2016-11-24 23:39:30,0.19529099283108153
本来中一签开板赚1万多，经过两次补仓后现在倒,9028,13,2016-11-29 18:32:41,0.01155343073901749
中的1000股于昨天实在忍不住出局了,14290,18,2016-11-26 10:58:55,0.4825765101055097
现在换手率是144%了，快到底了,5193,6,2016-11-29 15:27:29,0.45410671070708375
26.91是铁底,9737,48,2016-11-29 09:54:32,0.4737672181921908
现在27.50四分之一的仓位，请问高手何时可以加,4050,9,2016-11-29 14:00:10,0.11683459773678284
中签的还在的，报道了！！,12282,36,2016-11-28 20:12:35,0.5678053243056456
老夫也中了1000股，老夫说三个板开板被骂的狗血,10896,12,2016-11-24 11:44:09,0.20213536888763795
上海银行最终会跌至6元！持有的人会骂我，这我,2053,6,2016-11-29 13:50:10,0.01591206282184643
继续加仓买进，目前成本27.96，7800股！,3078,15,2016-11-29 12:28:32,0.06269767254060055
多少可以进?哪位高人指点一下,2028,10,2016-11-29 13:42:09,0.18489905265978768
我已满仓杀入 兄弟们不要怕 胆子放,2827,17,2016-11-29 12:54:48,0.021387581141761758
割肉了，庄太狠,808,2,2016-11-29 13:02:42,0.37042994826491127
信心不灭，精神不死！！！,1249,3,2016-11-29 12:22:12,0.5544019302603643
上海银行我的买卖也许是塞翁失马！,12651,12,2016-11-25 12:57:43,0.1331552309185806
26.8看来是特底，补仓500股！,3430,14,2016-11-29 10:36:37,0.08570845367256452
上海银行的目标位20元左右,3150,9,2016-11-29 08:47:38,0.2832155746051851
这样的公司太不负责，没有这个实力，就不能把发,1620,8,2016-11-29 10:21:05,0.020065178400868078
中签的秘诀必看,77521,557,2016-10-28 12:08:00,0.7080522124932778
套人没商量，那既然不值这个钱，为啥还定这么贵,1235,3,2016-11-29 10:05:25,0.010381263802214158
601229:上海银行关于更改A股名称公告 鉴于本公,6652,6,2016-11-29 03:42:58,0.04661257070390634
问董秘:呼吁公司每10股转30股可以不？,3741,9,2016-11-28 14:00:45,0.00042553266717182403
今天是最后这么低的价格上车了！再不上车你们就,4557,14,2016-11-24 14:10:05,0.28525258991532276
今天要到25元了，拭目以待,1223,5,2016-11-29 09:28:00,0.6383317227939341
当所有人都对这支股票失望的时候，机会也就来了,9543,15,2016-11-28 15:19:16,0.7635234377545109
预测收盘价,5488,27,2016-11-28 14:12:35,0.8780844279994069
这些败类都在减持，你还有必要跟它扯情怀吗？,6892,6,2016-11-28 14:07:14,0.9116490066474645
天啊，中签竟然是厄运！本来我不会买银行股的因,26361,79,2016-11-24 14:32:39,0.013640446740605605
吧内有原始股股东吗？请老法师赐教,8014,8,2016-11-27 19:55:37,0.014839163966861801
大家赶快进 要暴发在即,2901,6,2016-11-28 14:09:06,0.3663667554967325
27.34买5000股,6302,16,2016-11-24 14:39:40,0.40919257678839427
只有10转30能救此股,3431,11,2016-11-25 10:55:51,0.07069216659544764
有多少踏空的机构大户，在虎视眈眈的盯着上海银,12429,8,2016-11-26 16:54:00,0.6862322733923361
神油出来我记得别人看100元 结果,9286,68,2016-11-24 12:29:41,0.316932658129923
告上海银行中签同胞书,22595,28,2016-11-24 15:38:26,0.057510461038425165
###上海银行合理股价测算,13331,15,2016-11-27 21:48:25,0.43824436624156893
上海银行今日超大单流出排名第7名(11-22),50755,26,2016-11-22 16:04:19,0.16789178047363174
上海滩小瘪三，跌，破20元,2749,4,2016-11-26 16:38:01,0.03802099805839998
明显是个大盘股。故意包装成中型股。60亿的股本,3315,3,2016-11-26 16:29:21,0.035908134993604346
深港通来了，超级利好！周一会板嘛！！！,16170,14,2016-11-25 19:39:20,0.09894780984002116
机构撤离上海银行,164709,98,2016-11-21 03:22:05,0.20934363210049012
满仓上海银行，明天是个刺激的日子 作为周5留下,27097,32,2016-11-21 00:51:01,0.13834079725517812
上海银行，周一主力你还不拉吗？,7830,5,2016-11-25 21:45:27,0.15733053206738856
F10说净资产29.34元，破净？还跌？抛售都是傻蛋,6957,5,2016-11-25 12:17:34,0.07310162169566725
数数多少板上海银行股东必看,60907,81,2016-11-03 23:09:28,0.35864017174059715
市场永远是正确的,3835,60,2016-11-25 19:32:12,0.9277470645986524
上海银行,4848,3,2016-11-25 17:20:29,0.26273143787150266
一群乡巴佬没有14个板以上卖毛上银,8076,9,2016-11-09 18:25:30,0.34779269184214645
南京银行与上海银行,18963,22,2016-11-19 10:44:00,0.3128950486206462
上海银行11月21日开板！,7443,16,2016-11-15 12:17:10,0.012688307433507684
上海银行 侬看看还是苗头不错的 上图看看,6718,15,2016-11-25 12:01:34,0.8694080903256607
咬住青山不放松，看你怎么跌？,2823,12,2016-11-25 11:01:07,0.6038085852311444
预测一下周五买进的能赚吗？,18896,26,2016-11-19 12:43:04,0.8489793802637976
我刚才27.23割了，我了个草，等下下午难道会涨[,5569,27,2016-11-25 11:52:19,0.41021134065397025
上海银行我就号上你了，随便跌！,17418,54,2016-11-24 16:04:00,0.016887642869631958
上海银行今日超大单流出排名第7名(11-24),36007,26,2016-11-24 16:10:17,0.16789178047363174
敢不敢猜猜今天的开盘、收盘价？,4817,14,2016-11-25 08:05:33,0.09183031340348258
清仓了，27.6，休息两个月，太累了,7409,18,2016-11-24 09:50:05,0.08877732346792877
主力在高位接盘低位抛售，这种情况主力应该是赔,8621,10,2016-11-24 22:17:58,0.07609397554135933
涨停就在明天或者后天,15589,23,2016-11-23 18:28:45,0.09405135315559543
年报预报10转8送2派5,22092,25,2016-11-24 15:59:50,0.021534521126065576
和写作一个道理，中国股市玩的是人性还有兵法，,9223,22,2016-11-21 21:36:59,0.9975756662110086
上海银行开板后主力一直在卖，大家想想同样是新,14331,15,2016-11-24 22:05:32,0.14625268198853847
今天上银这根大阴棒，意义重大，其一：把所有对,25858,29,2016-11-24 15:47:01,0.8645319193674101
今早28.74进的，很感谢主力给我这么低的价格建,14388,12,2016-11-21 20:49:00,0.6301391675771941
昨天买今天卖，老子亏了近10万，真惨,10515,25,2016-11-24 16:51:55,0.9380149589943221
只需一个利好公告！,9839,8,2016-11-24 19:18:54,0.33655113379973434
消费金融：电商支付新潮流，呈现井喷增长,10719,18,2016-11-24 20:26:12,0.9940292507109293
好消息！,14429,16,2016-11-24 19:14:50,0.4467309078976355
一个银行股发行价这么高干嘛？上二级市场抢钱啊,12447,15,2016-11-18 17:15:18,0.4223440036244811
谁有我惨？！谁有我惨？！谁有我惨？,105371,154,2016-11-04 22:37:40,0.3342759483962917
希望20能买到,1573,10,2016-11-23 09:05:09,0.39228576760758604
司令部封板作战指挥部：不要麻痹大意  继续每天,9798,39,2016-11-18 08:10:13,0.7227136432299279
上海银行周三收盘28.28元，就是“要发要发”！,6301,12,2016-11-23 21:08:05,0.03125291297079302
开板时主力接了12亿多，会白接吗？主力打就接，,4490,8,2016-11-24 15:44:32,0.11101436244763097
卖掉上银买什么股可以挽回失去的？有好心人看到,3315,10,2016-11-24 16:30:43,0.5910227931131161
明天直接封板,4419,14,2016-11-24 14:52:40,0.2845935741427815
这股除了我们中签的有小赚以外，请问有赚钱的吗,3426,12,2016-11-24 14:37:55,0.008707373077222136
开盘之后换手率118%，中签的机构散户已经基本走,3894,5,2016-11-24 14:51:00,0.13279749086792225
上银你还能再多跌点么？[微笑],4828,10,2016-11-21 14:10:43,0.8713223799538573
昨天收盘28.28，今天27.27好了，狗庄,3165,10,2016-11-24 14:57:41,0.8026103210977011
看图，都是谁在买？,5165,16,2016-11-24 10:12:39,0.6830992466691946
不到25大家千万不要买，千万记住,4036,27,2016-11-24 12:53:52,0.008209839849551925
明天高开，盘中最高涨5个点左右，收盘涨3个点左,16708,50,2016-11-23 19:07:13,0.1592622702657489
当心突然暴涨,3003,13,2016-11-24 13:26:44,0.35072516527654074
严重低估,4564,17,2016-11-24 11:02:13,0.7499999999999999
上午买下午套入,6050,17,2016-11-23 10:33:23,0.577276301582948
这架势，请问大家都在割肉么？,5026,14,2016-11-24 10:52:59,0.03018110605684421
留着当打新门票吧---难道会破发？,2179,7,2016-11-24 12:08:14,0.04606421265739491
还有中签没跑的没？,4033,12,2016-11-24 12:02:01,0.14573560781328054
庄家为什么砸开板，砸低股价？还不是获得更多的,3610,8,2016-11-24 10:23:46,0.2958269995787822
震荡震荡，中签韭菜就出来了。,5394,10,2016-11-23 11:54:04,0.2138881795379548
上银中签N个，价值几何？只有炒作价值，没有估,8066,11,2016-11-22 12:09:22,0.5731057353131394
这么大的银行股，一签能赚13000，居然开盘有这,10324,13,2016-11-18 10:05:59,0.0035037224073928286
说什么好呢，自己看吧,9053,24,2016-11-23 09:58:01,0.5849223491561505
29.95买入坚决持有,2561,8,2016-11-24 09:38:37,0.44767845850986676
本人中签1000股  开板那天没走   跌了两天  在2,8299,12,2016-11-23 15:34:13,0.008546370733890196
上海银行损坏上海形象,28657,58,2016-11-22 17:27:06,0.08077573160211082
11月18号，上海银行主力30元左右进10多亿，然后,10857,19,2016-11-24 05:05:44,0.004900800941151973
明天直接封板，大家有肉吃了…,9702,8,2016-11-23 22:22:21,0.1945574122938507
无论涨跌，你说涨跌我会怕吗？,14287,31,2016-11-22 12:14:57,0.44186567787814535
明天上银早盘开出，直接破28元整数关口，27．78,13829,24,2016-11-23 16:59:59,0.1920548929220084
上海银行人弃我取！,30687,55,2016-11-21 15:21:36,0.5360422191968904
上海银行天天买！,8634,21,2016-11-23 17:13:31,0.46558282833246056
我也来测试下明天走势,11191,14,2016-11-23 18:34:10,0.46291502908514204
都散了吧！这个星期上海银行没戏。既然敢这么早,5022,5,2016-11-21 21:55:19,0.02308729461308301
28.28抛了,4816,8,2016-11-23 15:02:25,0.5455370938053219
预计除第一天涨40%以外，另涨两个板到30不是问,34251,34,2016-11-04 21:09:48,0.08624482144691592
我买上银的理由: 1  二个涨停板就打开了，这是,39616,33,2016-11-20 22:44:41,0.6392829403279364
胆子大的可以陆续开始了。,13006,23,2016-11-21 09:38:40,0.7755142547372745
上海银行，明日走势预测，100%胜算,36188,51,2016-11-22 21:54:05,0.952906890411378
第一垃圾的新股，中签的应该都跑的差不多了！,4295,8,2016-11-23 13:28:19,0.12071901966783127
上海银行的走势让我联想起之前的第一创业，也是,12091,8,2016-11-23 18:04:17,0.6247783741829248
上午有没兄弟跟着一起撤退的,7269,17,2016-11-23 12:06:37,0.571776792239316
今年终于找到次大干的机会，全仓！,10917,12,2016-11-21 14:50:27,0.615071020618091
卖出了上海银行，买入 0022816和科达，不知道对,14898,29,2016-11-22 15:13:13,0.2116497106328291
上海银行会不会10送10.注意,8761,13,2016-11-23 14:19:39,0.08777602428740705
再创收盘新低，唉！,3290,8,2016-11-23 15:09:33,0.6946311939034264
我30.4的成本，今天能回本吗？,6324,16,2016-11-23 09:54:17,0.26809435555028505
超快开板不封板，周一必涨无疑,31908,32,2016-11-18 14:34:13,0.9826109664603362
今天开板是主力机构非常明智的选择。,7840,8,2016-11-18 15:53:32,0.6838120131720631
上海银行实盘直播卖出点位！,17989,49,2016-11-18 13:30:48,0.07821057782541663
28.30支撑位，今天吓出不少中签者。,14838,13,2016-11-21 15:19:19,0.8439193315913612
前有中国石油，今有上海银行。,3475,5,2016-11-23 01:00:30,0.15119375130901813
11月23日巨量封板涨停！,21603,34,2016-11-22 17:11:07,0.07134607864381615
上海银行创上市新股最低涨幅的原因分析,33081,22,2016-11-21 22:53:17,0.6991086584024412
对上海银行有著名分析师这样评论你们看到了吗？,13721,12,2016-11-22 11:54:26,0.6325481582425392
中签的还有没走的吗，是谁没有耐性啊，之前几个,17631,42,2016-11-22 18:44:18,0.629167847282916
请大家参考，第一创业上市初期的走势。本人第一,15478,21,2016-11-22 19:29:11,0.951526013679571
会不会十送十？,8381,4,2016-11-22 22:28:46,0.4658231935652485
谁是主力?,10901,14,2016-11-22 15:33:05,0.5
据可靠消息，庄家洗筹完毕，明天高开2个点，高,6766,7,2016-11-22 21:45:24,0.03958923392321256
上海银行十八块钱的净资产，另外还有高公积金，,14839,15,2016-11-22 11:08:34,0.5971634716052004
昨天29.7进，今天28.4割，赔1万多,6945,10,2016-11-22 16:35:36,0.02479830557249063
抢入,将快速涨至56元,11743,19,2016-11-21 21:23:51,0.5
上海银银60元才属合理价。,4984,14,2016-11-20 20:49:10,0.9145238096212172
明天开启第二波涨停！,4082,8,2016-11-22 21:40:41,0.6140199174146337
明天还会有更低的筹码,7291,13,2016-11-22 16:50:05,0.5957666040987929
目前主力连续流入1400多万，都压不住空头～呵呵,6074,1,2016-11-21 10:30:19,0.8327016193769825
已加至61.8成仓。,4231,19,2016-11-22 10:11:51,0.18278056958793676
亏掉一个跌停板！我要你翻倍返还！融资融资融资,3044,7,2016-11-22 14:50:22,0.9801817829614653
13个亿封不了涨停，5千多万的都拉不动的股票还,4371,1,2016-11-21 13:34:14,0.5405558960024205
都不睁眼看看，量缩成昨天一半了，还指望涨？？,5462,10,2016-11-22 14:19:05,0.7652445309834119
明天还有最后一杀,4119,12,2016-11-22 14:36:04,0.2845935741427815
机构继续砸，砸到28.15我就全仓。,3503,11,2016-11-22 09:49:14,0.014793988460145457
第三天资金进来12.9个亿  现在砸盘 自己套自己 ,3712,8,2016-11-22 13:15:24,0.7676292249664284
