日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2007-05-15,14.20,14.99,13.45,13.54,5.64,71.39,9011179,1282788,19.49,56.49
2007-05-16,13.38,13.64,12.95,13.48,-0.06,-0.44,1715747,227522,5.10,10.76
2007-05-17,13.49,13.67,13.30,13.59,0.11,0.82,1153713,155411,2.74,7.23
2007-05-18,13.49,13.83,13.35,13.69,0.10,0.74,1215630,164413,3.53,7.62
2007-05-21,13.28,13.64,13.21,13.55,-0.14,-1.02,1239497,166970,3.14,7.77
2007-05-22,13.55,13.65,13.40,13.55,0.00,0.00,1047549,141301,1.85,6.57
2007-05-23,13.63,13.71,13.50,13.59,0.04,0.30,1104079,150303,1.55,6.92
2007-05-24,13.58,13.79,13.35,13.47,-0.12,-0.88,1068313,144836,3.24,6.70
2007-05-25,13.38,13.60,13.33,13.40,-0.07,-0.52,766261,102859,2.00,4.80
2007-05-28,13.40,13.58,13.37,13.52,0.12,0.90,947222,127438,1.57,5.94
2007-05-29,13.60,13.67,13.46,13.55,0.03,0.22,1025616,138873,1.55,6.43
2007-05-30,13.00,13.40,12.58,12.78,-0.77,-5.68,1368146,178002,6.05,8.58
2007-05-31,12.80,13.58,12.52,13.37,0.59,4.62,1223319,160643,8.29,7.67
2007-06-01,13.40,13.57,12.94,13.01,-0.36,-2.69,946526,125372,4.71,5.93
2007-06-04,13.03,13.16,11.75,11.86,-1.15,-8.84,891033,110244,10.84,5.59
2007-06-05,11.86,12.28,11.02,12.22,0.36,3.04,707224,83412,10.62,4.43
2007-06-06,12.30,12.37,12.00,12.13,-0.09,-0.74,444915,54200,3.03,2.79
2007-06-07,12.16,12.24,12.10,12.19,0.06,0.49,467240,56774,1.15,2.93
2007-06-08,12.20,12.25,11.94,12.21,0.02,0.16,614051,74302,2.54,3.85
2007-06-11,12.22,12.28,12.04,12.19,-0.02,-0.16,445714,54281,1.97,2.79
2007-06-12,12.18,12.18,11.82,12.02,-0.17,-1.39,607127,72702,2.95,3.81
2007-06-13,12.04,12.49,12.01,12.42,0.40,3.33,903619,110781,3.99,5.66
2007-06-14,12.34,12.34,12.05,12.07,-0.35,-2.82,414491,50417,2.33,2.60
2007-06-15,12.00,12.36,11.93,12.16,0.09,0.75,408524,49628,3.56,2.56
2007-06-18,12.30,12.55,12.18,12.32,0.16,1.32,703299,87020,3.04,4.41
2007-06-19,12.20,12.37,12.09,12.15,-0.17,-1.38,457676,55726,2.27,2.87
2007-06-20,12.17,12.20,11.86,11.87,-0.28,-2.30,517022,62153,2.80,3.24
2007-06-21,11.86,12.10,11.76,11.94,0.07,0.59,455694,54245,2.86,2.86
2007-06-22,11.97,12.10,11.52,11.63,-0.31,-2.60,451171,53113,4.86,2.83
2007-06-25,11.70,11.87,11.22,11.31,-0.32,-2.75,422339,48784,5.59,2.65
