标题,帖子数,日期,情感
涨停早盘进的大单都出来了，今天吃鳖,15227,2017-07-26,0.3695000669333868
白云山的伟哥应该用这个图做广告！女人看了就喜,7668,2017-08-25,0.9610516123725591
加多宝赢了怎么不出来咬人了！可能是加多宝没有,5772,2017-08-27,0.6199547360272845
加多宝急调500万元支援湖南洪涝灾区,36819,2017-07-12,0.6023921051933288
广州大润发调查，加多宝更胜一筹,7526,2017-08-25,0.30113414841316843
真服了加多宝，牛逼打造了“红罐王老吉凉茶”，,14744,2017-08-16,0.9929713201858146
今年继续调研加多宝王老吉销量,31739,2017-07-26,0.33923016229329717
红罐王老吉究竟是谁的？最高法院一锤定音 白云,297861,2017-08-16,0.9728556220657923
权威数据发布：加多宝凉茶2016年销量再次领先,52109,2017-03-28,0.5512369292461077
满盘春色惹人醉，正是发财最好时，宵小之徒徒然,10855,2017-04-13,0.9956197036967264
哈哈！巴菲特，索罗斯，罗杰斯谁玩白云山谁一样,13007,2015-11-18,0.9999241003904118
600332:白云山关于董事辞任的公告,16004,2017-08-28,0.8553401763997421
白云山好不好？白云山值不值得投资？李楚源已经,25389,2017-02-17,0.9986173476260043
还事实真相，拒饮王老吉！,23240,2016-11-10,0.671907138985218
广药白云山宣传费大幅缩减 或将王老吉商标纳入,53527,2017-08-26,0.07601128491513498
白云山上半年业绩增长近四成,46301,2017-08-20,0.9922236700948327
中报速递：白云山2017年上半年盈利11.58亿元，,29330,2017-08-20,0.7886045042898253
新股指数是不是不断加入大盘指数？大盘指数不涨,6014,2017-08-13,0.802323138669643
借助官司，这盘面洗的666,10176,2017-08-20,0.1632771934477243
破位了,6180,2017-08-14,0.5
紧急告示：MSCI指数股601958 金钼股份正创历史,6217,2017-06-28,0.8183254019705668
强生抗艾疫苗成功利好白云山。金戈销售一片光明,10359,2017-08-09,0.9827294838130366
为了白云山大业，为了小散过上小康生活水平，小,4698,2017-08-03,0.9340734762052327
李楚源你上任董事长五年了，现在公司的股价基本,7344,2017-08-16,0.9468606354161199
股价的弱势.让股东太失望了.失去的是大量的消费,3600,2017-08-03,0.04090811849427811
強力建议管理层利用若干资金.将白云山股价做成,3997,2017-08-03,0.9970220804946599
即将唤醒的白云山,10893,2017-08-15,0.9898234104288669
白云山(600332)融资融券信息(07-07),7963,2017-07-08,0.9738649903336154
白云山(600332)融资融券信息(07-24),6011,2017-07-25,0.9738649903336154
白云山(600332)融资融券信息(07-18),7065,2017-07-19,0.9738649903336154
600332:白云山关于全资子公司获得药品GMP证书的,19525,2017-08-11,0.15563946665200912
白云山(600332)融资融券信息(07-10),6862,2017-07-11,0.9738649903336154
广药白云山上半年录得净利润11.58亿元,24365,2017-08-21,0.9006424118699043
最高法判王老吉、加多宝“共享红罐” 多年“相,19389,2017-08-17,0.9988213728622526
收藏品---加多宝的王老吉拍卖,4610,2017-03-06,0.9785302162962641
刚刚那一刻涨停,8392,2017-07-14,0.8442338537512656
白云山(600332)融资融券信息(07-12),6810,2017-07-13,0.9738649903336154
白云山(600332)融资融券信息(08-14),4981,2017-08-15,0.9738649903336154
白云山(600332)融资融券信息(08-09),5910,2017-08-10,0.9738649903336154
白云山(600332)融资融券信息(08-02),4660,2017-08-03,0.9738649903336154
白云山(600332)融资融券信息(08-04),7277,2017-08-05,0.9738649903336154
白云山(600332)融资融券信息(08-10),6386,2017-08-11,0.9738649903336154
白云山：注射用头孢唑肟钠获药品补充申请批件,11541,2017-08-03,0.9951301520099632
