标题,阅读,评论,字数,影响力,时间
不忘初心，扬帆起航,60208,254,261,3.0,2016-08-15 19:16:17
12月12日：山东黄金正式进入上证50成分股,19104,22,345,3.5,2016-12-11 20:29:26
买黄金股的人最辛苦，白天要看A股，晚上要看外,11591,16,178,3.5,2016-12-23 16:11:43
调查：亏钱还是挣钱？亏0-10万 2） 亏10-50万,8633,12,241,4.5,2016-12-24 18:51:31
不要被庄家恶意打压所迷惑，山东黄金已跌到底部,21701,19,330,1.0,2016-12-20 18:32:05
600547大家互相转告锁仓45,51766,260,142,4.0,2016-12-08 10:44:18
少买一点玩玩，黄金要反弹了。 第一次买山东黄,24229,52,244,3.5,2016-12-19 15:41:49
小弟我自从买了黄金股，就巴不得哪里打仗，唯恐,13560,16,197,2.5,2016-12-18 10:19:12
劝大家一句，没事别买山东黄金，44的本[哭],12493,19,151,0.0,2016-12-16 13:27:47
通过统计买黄金股的股友们百分之九十八的人都被,8664,3,301,2.0,2016-12-16 08:19:47
有没有对山东黄金熟悉的朋友,11450,13,88,0.0,2016-12-16 13:10:33
600547:山东黄金独立董事关于鑫意公司、金博公,51854,4,251,0.0,2016-10-27 22:23:33
下午不跌停俺吃5万吨大便,10951,30,12,3.5,2016-12-15 12:20:51
昨天进的，又亏了,8610,31,126,3.5,2016-12-15 16:04:23
逃命,2409,21,114,0.0,2016-12-15 14:19:42
总有一些不知死活的小散买黄金，明明知道明天要,16945,22,191,3.0,2016-12-14 15:25:05
我说明年一月山东黄金能跌到25元有同意的朋友吗,6581,11,158,2.5,2016-12-03 13:21:41
我判断的没错，美联储加息利好黄金。周四凌晨3,20531,14,157,1.0,2016-12-14 17:47:45
终于解套了！39.19卖完..[鼓掌][鼓掌][鼓掌][鼓,6328,7,156,4.0,2016-12-14 14:37:00
43元的本，怎么办啊？,8037,12,132,3.0,2016-11-24 09:25:27
远离毒品，拒绝A股,7879,7,508,3.0,2016-12-12 16:01:54
昨天赔了八万多在38.48的价位卖光了山东黄金。,16249,22,252,2.5,2016-11-29 18:59:59
我朋友说这次大盘能跌到800点，山东黄金能跌到1,12329,13,171,2.5,2016-11-24 16:45:49
大皇帝重仓股周末通告被举牌,23630,13,133,4.5,2016-11-25 20:08:29
妈的 满仓被套,16692,15,124,3.0,2016-12-05 10:01:05
朋友们明天开始赶紧清仓山东黄金，明年一月份山,19603,11,207,2.5,2016-12-12 17:21:13
[献花][献花][献花]山东黄金数据提示[献花][献,10751,10,154,4.0,2016-12-12 15:53:00
山东黄金这K线看，是要进入月线级别的下跌通道,14441,22,99,3.5,2016-11-01 15:28:30
本月12日开始山黄将被纳入上证50指数成分股！,23117,13,140,4.0,2016-12-05 07:31:56
再发山金的技术分析。,25214,12,136,3.5,2016-12-03 23:53:38
切勿跟进！,3290,2,120,1.0,2016-07-07 10:58:48
本月第一只黑天鹅4号飘过！,23617,9,281,3.5,2016-12-02 20:00:45
断头台，跑！,10019,23,122,3.5,2016-11-22 11:14:10
几个点会让你满意?,2664,14,128,2.5,2016-06-28 22:28:17
[献花][献花][献花]恭请共同评判山东黄金[献花],16901,13,208,4.0,2016-12-03 07:05:12
晕，最高点冲进被套了,11143,18,123,2.5,2016-12-02 14:31:49
人民币暴跌，153万亿天量M2将追逐稀缺黄金保值,32967,80,462,3.0,2016-11-10 05:52:12
山东黄金,1633,12,59,1.0,2016-08-09 20:44:47
走出误区：不能单依靠期货价格升跌来购买黄金股,22395,52,368,3.0,2016-11-11 13:00:17
今晚期金大跌！幸好卖了！[鼓掌][鼓掌][鼓掌][,11235,8,150,4.0,2016-12-01 20:16:41
人民币贬值，到底欠黄金多少涨幅,9829,12,515,2.5,2016-11-16 08:57:05
小小非农数据这么好，美元都上不去，黄金已经开,13507,11,196,0.0,2016-11-30 21:34:07
尾盘清仓走人，亏了7个点，再也不买大盘股了，,6535,7,167,1.5,2016-12-01 00:29:29
金价上涨，业绩大增,73472,9,856,0.0,2016-09-04 09:38:09
38元37-38元4分批卖完，亏了近5万！不玩了！换,7816,9,179,4.0,2016-12-01 13:45:26
晚盘黄金期货大涨，明早山东黄金跳空高开高位震,10516,5,176,3.5,2016-12-01 15:04:27
重要预测，明日早盘十点半山东黄金强势封板！,13796,21,152,3.5,2016-11-30 17:32:39
今天午后必大阳线！,6156,15,123,3.0,2016-12-01 10:30:30
周末分了点红。,14309,23,145,4.5,2016-11-25 16:16:17
还剩最后一点钱，元旦后来买山金,36321,100,140,4.5,2016-11-19 23:26:29
今天大涨5%以上！,5470,6,124,4.0,2016-11-30 11:20:51
现在山东黄金600547的合理股价到底是多少？,27870,47,604,3.0,2016-11-13 09:59:49
明年180元以上的股票山东黄金600547，买不买自,63519,152,172,3.0,2016-10-17 09:42:59
美国真的要重新计票了。,18801,19,132,3.0,2016-11-26 19:48:23
42.2的本还有谁,15729,45,128,2.0,2016-11-17 16:18:55
明天必涨，立贴为证。,12722,11,130,3.5,2016-11-27 19:57:45
600547:山东黄金2016年第三季度报告,27315,9,1016,0.0,2016-10-27 22:22:12
38.66进来的 怎么感觉又是成功被套,11474,14,148,2.5,2016-11-28 10:49:28
下周可能是黄金股的起飞时间周，美金价在未来几,18461,8,294,3.0,2016-11-26 21:02:12
重新计票 美国动荡，黄金期货又会飚涨，强烈震,16240,6,262,3.0,2016-11-26 22:32:29
600547:山东黄金关于召开2016年第一次临时股东,10524,0,1585,0.0,2016-04-27 21:49:21
600547:山东黄金独立董事意见,10660,1,151,0.0,2016-04-27 21:49:21
[大便]米国佬泄完火之后，老子还会回来的，临走,2830,22,163,3.0,2016-11-25 15:53:04
这时候不敢抄底就别玩股票了！,12555,32,167,2.5,2016-11-24 10:03:07
精算师的游戏,9750,10,243,4.5,2016-11-20 23:04:24
大连-=黑庄=-：今天赚钱清仓万科买入山东黄金明,5105,7,166,3.5,2016-11-23 15:16:40
奶奶的，满仓美元，这可肿么办好哩？,8131,8,157,4.5,2016-11-24 01:16:19
黄金季线反弹结束,16800,17,144,4.5,2016-11-14 23:28:23
不知道今晚国际黄金撑不撑得住,15419,35,138,3.0,2016-11-23 20:40:15
下周就到30,14511,21,135,4.5,2016-10-22 00:20:48
国际黄金跌破1200心理防线也就破了，跌跌不休,6385,10,156,4.0,2016-11-23 22:08:59
今天山金必涨，立帖为证！,9008,25,134,3.5,2016-11-23 08:17:12
近期有望走过42.3以上,4345,4,134,4.0,2016-11-21 09:38:08
[图片],77483,360,118,3.0,2016-10-10 11:10:09
明天依然暴跌[摊手][摊手][摊手],8881,13,134,2.0,2016-11-16 18:48:18
[献花][献花][献花]隔夜美元指数10连阳，黄金5,12979,17,126,4.0,2016-11-19 09:12:53
山东黄金跨境金融控股平台“首战告捷”,24407,17,1192,0.0,2016-11-15 05:49:17
四两拨千斤，该股走势显示证监会的态度,15845,15,1647,4.0,2016-10-17 19:53:01
朕对山金已然仁至义尽也,11523,15,11,4.5,2016-11-14 15:26:11
上半年业绩高增长，最大化受益金价上涨,23708,5,1158,0.0,2016-08-31 13:11:21
加仓山东黄金，等着捞钱,14922,7,314,2.5,2016-11-18 14:57:08
50.3左右成本的～还有多少？？？？,9187,10,146,4.0,2016-11-18 00:28:17
山东黄金，今日有望收中阳,6406,15,75,4.0,2016-11-17 10:08:11
[极度震撼大宗交易]·600547:山东黄金2015年第三,8689,10,832,4.0,2015-11-01 16:18:22
什么呀，山东黄金,2274,18,126,2.0,2016-08-02 15:16:13
主力真有毛病?川普上台了！操盘手们！卖菜老奶,19216,37,208,3.0,2016-11-10 09:44:00
龙一，金贵，龙二中金，秋林山金跟风，周末印度,9692,7,221,3.0,2016-11-13 16:09:49
你们玩吧，1000手 赚爽了，看谁替我站岗,2844,5,152,2.5,2016-05-16 23:12:29
大连-=黑庄=-：山东黄金下周爆涨已满仓,17968,31,150,3.5,2016-11-11 16:26:44
大前天追高的报个到！,9610,21,130,3.5,2016-11-14 11:42:26
[献花]周一收市说山东黄金[献花] 今日资金净流,8926,9,175,4.0,2016-11-14 16:30:14
山东黄金今日超大单流出排名第6名(11-14),10603,8,301,0.0,2016-11-14 16:03:55
山东黄金 连续3天低开是什么意思？大神指点一下,9804,22,97,2.5,2016-11-14 19:07:46
[献花][献花][献花]怎样看待黄金避险[献花][献,7034,8,205,4.0,2016-11-12 21:45:55
什么主力，不带这么玩的,4636,9,172,0.0,2016-11-14 15:04:07
[献花][献花][献花]周六说山东黄金[献花][献花],14265,21,218,4.0,2016-11-12 12:26:09
昨日灌鸡汤，今日上毒药,15358,14,85,4.5,2016-11-11 23:30:46
山金乃大帝八王之首,14196,25,169,4.5,2016-11-10 20:02:37
速度清仓次新，黄金，有色，万科股！不接盘！,3524,3,152,4.0,2016-07-07 17:19:38
今天不跑 痛苦五天,4451,23,126,3.5,2015-11-26 13:56:53
都说要跌。看来黄金买对了,7687,5,134,2.0,2016-11-14 00:16:52
预言什么时候买入,3410,0,126,2.0,2016-06-28 22:31:43
42.60的本，补仓还是割了跑？,9057,12,142,1.5,2016-11-12 17:05:24
山东黄金下周可能暴涨，空仓的我很可能踏空,9932,7,142,2.5,2016-11-12 16:08:04
利好,6788,6,114,3.0,2016-11-12 22:34:42
美期金，今晚跌破1300了；下周开盘，要不要买点,15640,11,164,3.5,2016-10-04 21:08:42
周一跌停开盘无悬念,10779,26,128,3.0,2016-11-12 07:58:50
下周黄金股将展开报复性反弹,9021,11,136,3.5,2016-11-11 15:36:44
今日操作（11.10日）：深华发A，大西洋,6284,31,169,2.5,2016-11-10 09:11:30
下周二美国大选结果对山东黄金600547的影响,24148,23,306,3.0,2016-11-07 00:55:01
山东黄金 心情不好就来这看看，跌成这样还融资,4371,15,133,2.5,2016-11-11 09:38:18
今天是洗盘而已，连五日线都没破，你们在怕什么,15879,29,180,3.5,2016-11-10 16:14:37
大家看我的新朋友如何？,18010,9,132,3.0,2016-11-10 19:47:51
山东黄金今日超大单流出排名第6名(11-10),10406,5,300,0.0,2016-11-10 16:05:17
山东黄金(600547)大宗交易数据一览(11-09),24467,5,483,0.0,2016-11-09 18:17:15
山东黄金(600547)融资融券信息(11-09),5086,5,530,0.0,2016-11-10 07:40:21
从黄金走势可以简单判断出美国大选结果,35033,33,172,4.5,2016-09-27 23:54:09
黄金股投资者必看：到底是否该长线持有黄金股？,8739,15,400,3.0,2016-11-09 20:16:52
从指标来看断线看60元！中线看90元！长线看130,6717,15,184,3.0,2016-11-09 16:54:24
都在自以为聪明，一窝蜂的上去，地球人都知道这,9127,11,184,3.0,2016-11-09 15:05:50
英国脱欧，美国大选，接下来，意大利公投。,7700,7,150,3.0,2016-11-09 17:13:04
黄金暴跌啦,3946,18,120,2.5,2016-06-28 13:14:58
下周二半仓山东黄金600547迎接美大选结果！,15486,17,339,3.0,2016-11-05 20:50:36
周末白左奥巴马将公布黄金惊天利多,23002,30,164,4.5,2016-10-28 14:34:43
美黄金期货连续三天收于1300之上，年末黄金盛宴,19408,16,288,3.0,2016-11-05 01:50:44
黄金期货再次探底$1250成功，会掀起一波更大的,24273,44,198,3.0,2016-10-15 00:30:25
山东黄金(600547)融资融券信息(11-08),5420,5,526,0.0,2016-11-09 07:40:26
黄金关键时刻，力挽狂澜者必大帝也！,24348,19,402,4.5,2016-10-07 11:43:45
利空因素彻底释放，今天山金大阳或涨停可期！,19066,46,453,3.0,2016-11-08 06:15:01
周五进的山东黄金大家都发财了吧,4597,10,140,0.0,2016-07-04 17:04:27
价高估位出了*现起全仓转买000731四川美丰10年,184367,626,196,4.0,2016-01-27 18:23:53
成也FBI败也FBI，最多就调整到调查门的上方，也,5728,5,197,3.0,2016-11-08 00:17:05
主力有毛病?竟然还低开，就不怕别的机构瞬间抢,7315,11,203,3.0,2016-11-07 09:56:27
山东黄金今日超大单流出排名第16名(11-07),9198,5,298,0.0,2016-11-07 16:05:37
明天美国大选，山东黄金下午会出现抢筹码避险，,13470,25,194,3.5,2016-11-07 12:08:37
47元成本，今年解套无望了,13043,10,13,3.5,2016-11-04 17:24:12
跑啊！！！大盘调整了！！,4185,1,123,3.0,2016-11-04 13:55:51
从现在到年尾，资金将追逐黄金保值，首选山东黄,20023,39,209,3.0,2016-10-31 10:23:59
如果黄金期货来回三天在$1300震荡站稳，将迎来,12563,18,256,3.0,2016-11-04 00:49:01
今晚两件大事，一件是非农，一件是阿桑奇为庆祝,12163,7,252,3.0,2016-11-04 19:45:34
全国人民将来都会疯抢黄金股票，没有人会甘于落,11387,18,171,3.0,2016-11-01 11:04:00
周四操盘技巧：大盘将向下寻找支撑，资金将继续,9145,23,313,3.0,2016-11-03 07:29:06
黄金才是钱，其他都不算。,24314,44,162,4.5,2016-08-08 21:01:07
周一山金又要高开4-5个点了。,21619,33,164,4.5,2016-08-12 21:05:46
今天期金的直线跌，和以往2次不同了,21058,23,144,4.5,2016-08-16 21:28:44
期金点评,16709,19,131,4.5,2016-08-17 19:10:43
周一开始，向80元进军,24616,44,94,4.5,2016-08-20 12:57:25
大皇帝酒足饭饱，抹抹嘴,19123,31,132,4.5,2016-08-22 10:16:28
山金今天跌停,9760,14,125,4.5,2016-08-22 10:49:34
山金是如何混到90元的？,20229,15,136,4.5,2016-08-26 22:02:33
朕真心不想告诉尔等何价该吸山金,14048,20,162,4.5,2016-08-26 22:34:50
山金值这个价,30729,40,123,4.5,2016-08-30 00:47:41
自从买了山金后，连自尽的心情都没有了,9394,13,130,4.5,2016-09-07 23:18:02
朕驾崩,18588,34,135,4.5,2016-09-12 18:24:51
山金已见底，狗散速跳楼,10367,19,124,4.5,2016-09-22 09:42:13
洗完了，明天开始冲100.,9661,9,133,4.5,2016-09-26 21:39:07
山东黄金今日超大单流出排名第11名(11-03),9444,3,297,0.0,2016-11-03 16:05:10
好想念250元，啥时候能到啊,7386,12,125,3.0,2016-10-31 11:03:43
山东黄金和科林环保,3884,2,69,4.0,2016-11-03 19:17:10
今天加仓加仓了，怎么办？,7866,10,12,3.0,2016-11-03 14:12:16
山东黄金从政治事件里找一点短线机会,4436,7,303,3.0,2016-11-03 09:33:44
不贪不悲方能稳健获利,5994,8,459,3.5,2016-11-02 17:52:33
山东黄金(600547)融资融券信息(10-31),3595,3,524,0.0,2016-11-01 07:38:11
英国迎来史无前例的黄金抢购潮，很快会迎来中国,20989,23,231,3.0,2016-10-22 09:38:35
山东黄金万科周一复牌，散户受难日！ 2016-07-0,16699,19,300,4.0,2016-07-02 20:00:08
我感觉现在很多股都是泡沫，股价都将跌至15年9,19917,26,232,4.0,2016-07-08 00:23:20
600547:山东黄金发行股份购买资产并募集配套资,30302,19,1648,0.0,2016-10-19 19:05:53
历史见证：美联储的加息只会导致后期黄金的暴涨,19784,24,298,3.0,2016-10-23 18:02:38
黄金是两市保值的稀缺资源，下午抢筹开始！,6090,12,150,3.0,2016-10-28 12:59:50
人民币大幅贬值，金价跌无可跌，全仓买入！,12833,23,166,3.0,2016-10-25 05:27:32
老夫之前加仓，加高了，现在10万股了。。39元74,5870,6,145,4.0,2016-10-27 10:56:57
怎么没公布三季报呀？,7990,8,130,3.5,2016-10-27 20:14:26
美黄金期货收报$1266.60，此时正是加仓山金良机,6898,16,251,3.0,2016-10-27 06:04:24
下午应该要拉！,3336,5,124,4.0,2016-10-27 12:46:02
有色,9028,21,114,2.0,2016-08-10 13:24:37
上40才卖！,3761,5,122,4.0,2016-10-25 13:58:13
得瑟了2小时不到,10219,15,134,4.5,2016-10-24 22:34:42
大家晒晒本，老夫心里也舒服舒服...老夫62000股,8573,14,178,4.0,2016-10-24 10:01:49
幸好没卖！明天大涨！,9221,7,130,4.0,2016-10-24 20:55:12
年内破30,9226,8,118,4.5,2016-10-21 22:45:09
机大家都杀入了吧，表现还不错 静等我给,8813,3,148,2.5,2016-05-16 22:54:58
再出1.5万手就清仓了，主力吃了吧,9051,7,144,2.5,2016-05-16 23:12:37
人民币大幅贬值之路开启，此时正是买入黄金的良,11643,20,185,3.0,2016-10-21 10:08:30
国际概念股！停牌王 000553,4982,13,771,3.5,2016-10-20 18:42:14
黄金期货价格重新步入上升通道，已经摆脱了强美,13467,24,296,3.0,2016-10-18 23:33:33
600547:山东黄金关于发行股份购买资产并募集配,24208,4,1373,0.0,2016-10-19 19:06:06
600547:山东黄金北京市华联律师事务所关于山东,33582,9,280,0.0,2016-10-19 19:07:09
山东黄金现在潜伏的最好机会,39511,63,230,3.0,2016-09-23 09:22:09
山东黄金新立方向，39.65以上期待中……,12476,12,93,4.0,2016-10-11 14:05:00
天量的M2超发153万亿人民币，将来将追逐实物黄,15422,31,203,3.0,2016-10-11 08:49:12
期待黄金第二波,7823,8,7,3.0,2016-10-14 10:23:10
山东黄金可能是16年最大一块肉,50936,42,104,2.5,2016-04-15 22:08:57
底到了！抢筹,9092,28,123,4.0,2016-10-10 09:26:12
600547:山东黄金关于重大资产重组完成资产交割,51076,10,1582,0.0,2016-09-20 18:45:02
草泥马的山金，金价涨它也跌，都不敢抄底了，越,5675,11,162,2.0,2016-09-27 09:19:07
600547:山东黄金:中信证券股份有限公司关于山东,26763,3,1482,0.0,2016-09-20 18:39:59
　致命错误2：数钱,2593,14,675,2.5,2016-07-05 23:34:56
年内重上50元好不好,6638,6,10,3.0,2016-10-11 16:25:13
金价每跌30美元，股价就一个跌停,19130,17,199,3.5,2016-10-06 21:59:31
黄金股票涨跌应该参照人民币离岸价！,10886,17,449,3.5,2016-10-08 12:22:28
山金中枢回撤至28元附近,23372,31,139,4.5,2016-09-19 23:39:39
9月30日收盘价是38.10，囯庆放假十天根本无交昜,6504,8,202,3.0,2016-10-10 09:44:12
来唱空黄金股？就因为黄金期货跌了5%？ 全国黄,8834,5,312,3.5,2016-10-09 14:55:35
周一是加仓山金的绝佳机会，36元以下毫不犹豫满,10186,13,238,3.0,2016-10-09 17:35:56
如果人民币大幅贬值的趋势都不敢买山东黄金，那,8826,14,186,3.0,2016-09-28 20:54:41
山东黄金，国庆以前抄底,23547,25,79,4.5,2016-08-28 23:36:00
[图片],15533,54,118,3.0,2016-09-30 13:38:29
机遇,3967,54,114,1.5,2016-10-07 17:29:23
今天加仓了，怎么办？,13691,19,10,3.0,2016-09-29 13:56:44
今天被洗出的散户和机构都会后悔莫及！,14772,27,330,3.5,2016-09-20 22:22:32
假期中黄金走势确实令人堪忧,9754,10,211,3.0,2016-10-04 13:01:36
10月10日，如果山金开盘低开三个点，该怎么办？,9263,11,157,3.0,2016-10-05 17:16:39
山东黄金今日超大单流出排名第5名(09-28),12342,4,298,0.0,2016-09-28 16:06:18
有多少人栽在山东黄金垃圾股里？,8972,15,140,2.5,2016-09-28 10:32:18
大盘涨，山金跌,19557,27,173,4.5,2016-09-07 23:19:55
英国退欧成功，利空转变成利好，机会来临莫仿徨,9912,15,175,3.0,2016-06-26 20:57:22
山金第一目标70，第二目标90,41027,45,154,4.5,2016-08-03 16:06:18
周二开盘价指南,9250,7,127,4.5,2016-09-26 22:26:54
狗散都得净胜错乱了,11898,16,181,4.5,2016-09-22 22:39:26
山东黄金主力真是个混蛋 畜生不如的东西  国外,4565,6,136,2.5,2016-09-27 07:10:23
杀到,2899,6,118,2.0,2016-08-08 13:09:27
意大利脱欧，看看新闻,9946,12,123,4.0,2016-09-24 23:06:44
国庆长假将至，估计下周大盘还在横盘老上，金股,4576,6,213,4.0,2016-09-25 09:07:49
意大利公投脱欧，看看新闻,8892,11,12,4.0,2016-09-24 22:55:54
股海跟进就好了,1728,11,124,2.0,2016-03-09 15:55:16
周四收市评山东黄金。 美联储的“不加息”的意,9926,10,424,4.0,2016-09-22 20:00:15
明日操盘： 今天大盘创了一项纪录，上下波动仅1,9060,22,387,3.0,2016-09-20 19:07:24
先发提示资讯： 据国外有关报道：美联储如果今,10879,23,267,4.0,2016-09-21 17:36:36
美联储没能抓住机会向市场传递加息讯息，这暗示,14574,14,239,4.0,2016-09-19 20:42:39
山东黄金下探37，下半月走过43仍是大概率事件…,18411,26,101,4.0,2016-09-14 14:10:11
金价企稳，人民币贬值，山东黄金将大幅上涨！,7331,20,164,3.0,2016-09-20 09:25:11
耐得住寂寞，守得住繁华,27327,63,172,2.0,2015-11-20 14:23:04
日死叉，周死叉，月圆顶，18相见[胜利],6600,20,146,3.5,2016-09-13 21:03:28
周四谈趋势。 美联储潜加息的担忧加剧了市场的,18103,33,200,4.0,2016-09-15 12:21:22
山东黄金，短期还将继续向下寻求支撑，暂时观望,14284,644,195,3.5,2016-09-13 09:42:34
下周三连板,19958,28,123,4.5,2016-09-11 09:05:13
财富网今晚21：54：08报道。 法国农业信贷银行,10089,26,201,4.0,2016-09-13 22:12:00
39.50元到了，阶段性底部到了吗？,7473,8,155,3.0,2016-09-12 13:24:15
8月底，期金1400，山金60元。,26547,52,147,1.5,2016-08-17 10:22:40
明天中秋节，祝人月同圆，快乐永远！ [献花][献,2120,2,167,4.0,2016-09-14 07:58:12
是是是,1549,22,114,1.5,2016-08-08 12:58:21
割了！41的本！[哭],5477,7,129,4.0,2016-09-13 13:56:07
600178 东安动力 可适量关注。,10376,27,146,3.5,2016-08-09 08:35:32
山东黄金，多空胶着待破局 控仓灵活应对,67963,4066,119,4.0,2016-08-29 19:37:55
心真金白银入股,1499,18,124,1.0,2016-08-08 13:14:43
市场资金流向低价绩优！关注600159大龙地产，40,4964,16,198,4.0,2016-09-04 11:46:11
明天山金涨停,28788,56,126,4.5,2016-09-06 19:53:39
周六评山东黄金。 美“鹰派”加息言论，引发周,15209,22,564,4.0,2016-09-10 20:27:33
今日操作,4625,3,364,3.5,2016-09-09 08:09:08
600547:山东黄金关于发行股份购买资产并募集配,45348,35,1190,0.0,2016-09-08 15:34:29
2016年的黄金年，不管如何下跌，黄金都是你最保,156209,327,31,4.0,2016-04-17 17:15:50
即将上演的暑期强档大片,16349,26,150,4.5,2016-08-24 15:08:09
东旭光电 000413 每日一股,9055,18,83,3.5,2016-08-10 08:48:05
山东黄金周一收市评。 美联储是否加息未明，加,12245,29,236,4.0,2016-09-05 19:58:26
山东黄金(600547)融资融券信息(09-05),4225,4,524,0.0,2016-09-06 07:41:26
600547:山东黄金关于“13鲁金01”公司债券回售,28502,3,729,0.0,2016-09-05 18:28:10
周四收市评山东黄金。 山金今日涨幅1，49%，资金,17237,34,558,4.0,2016-09-01 18:36:21
期金见底的唯一指征,12878,10,189,4.5,2016-08-25 23:19:08
说说天齐大皇帝吧,16559,25,356,2.5,2016-08-27 11:50:45
尾盘加仓，决战非农。,11969,13,137,2.0,2016-09-02 15:42:34
山东黄金今日超大单流入排名第19名(09-01),12136,7,334,0.0,2016-09-01 16:04:33
山东黄金，黄金中的战斗机！[俏皮][俏皮][俏皮],5232,9,98,4.0,2016-09-01 10:53:44
预测一下，山东黄金 今天有多少人看好。,4913,10,148,2.5,2016-09-02 07:59:31
金价上升推动业绩大幅增长,30298,6,1032,0.0,2016-08-31 20:53:20
东方财富网08-31：20：15报道： 美国8月“小非,8357,10,135,4.0,2016-08-31 20:53:59
2016年8月30日21：33：57 诺贝尔经济学奖得主席,9992,21,212,4.0,2016-08-30 22:01:05
山金离最低价才20%多一点，上证也上涨了50%吧,108830,290,271,3.5,2015-10-05 11:56:37
今天是资金自救，因为机构之前普遍认为留欧概率,17224,20,218,4.0,2016-06-24 18:08:09
山金主力反其道而行之,14221,18,83,4.5,2016-08-27 23:58:03
2016-2018黄金三年大牛市,24997,31,530,4.5,2016-08-20 22:36:58
明天跌停,11769,12,130,4.5,2016-08-25 20:51:53
朕也要讲讲话了,16234,24,141,4.5,2016-08-27 11:03:42
山东黄金(600547)融资融券信息(08-30),3681,4,524,0.0,2016-08-31 07:39:25
价格上涨导致收入利润大幅增长,19644,6,1249,0.0,2016-08-30 16:34:04
业绩同比增10倍，前景依然可观,26692,5,1133,0.0,2016-08-30 08:30:47
家，因包容而幸福！,9685,26,512,3.0,2016-07-07 10:55:59
周二山金走势早知道,14898,24,70,4.5,2016-08-29 15:23:59
大皇帝手谕：再次上调山金目标价,24159,36,156,4.5,2016-08-09 14:26:26
悲观看，国庆前山金创历史新高,14788,21,180,4.5,2016-08-12 21:33:26
期金强势反弹,11985,11,131,4.5,2016-08-26 20:58:58
600547:山东黄金2016年半年度报告,30472,13,1454,0.0,2016-08-29 17:23:38
山东黄金半年报净利润同比增长逾十倍,25214,10,465,0.0,2016-08-29 17:47:42
赞同天齐大黄狗 是一条疯狗的顶起来。,4536,22,146,2.5,2016-08-29 15:43:56
[献花][献花][献花][献花][献花]山东黄金喜报[,9532,11,250,4.0,2016-08-29 18:08:21
山东黄金：半年度净利5.54亿元 同比增长10.5倍,22742,22,313,0.0,2016-08-29 18:39:04
600547:山东黄金2016年半年度报告摘要,29329,10,959,0.0,2016-08-29 17:23:40
即然金库都满了,17227,65,154,3.0,2016-08-24 11:26:53
夜市摆地摊收购山金,30864,40,142,4.5,2016-08-05 23:18:09
均线无序排列，借力非农数据强力洗盘,34708,84,153,4.5,2016-08-05 21:03:49
瞎扯淡的人真多~~！加息是吧！有diao影响！看看,8334,13,399,2.5,2016-08-28 12:27:45
炒股心得。 (一，二，三，四，在点评栏内补入),14372,86,155,4.0,2016-08-23 11:50:51
耶伦“讲话”提振了年内加息预期，美元再现强势,19191,38,208,4.0,2016-08-27 07:51:10
山东黄金(600547)融资融券信息(08-26),5493,3,520,0.0,2016-08-27 07:41:12
加息调调面世，画风却突然转换,12265,11,137,4.5,2016-08-26 22:22:36
期金60K底背离,12576,10,127,4.5,2016-08-25 22:16:05
周四收市评山东黄金。 由于近期美联储多位官员,14564,28,326,4.0,2016-08-25 19:06:06
科普贴 -买黄金保值吗,95640,117,183,4.5,2016-02-28 11:27:43
大盘完犊子，金价涨不涨都没关系,24631,19,92,4.5,2016-05-06 21:42:01
百元以下任何价位买进，都是正确的。,46371,74,132,4.5,2016-03-10 10:10:39
山东黄金：2016年创历史新高,23000,9,160,4.5,2016-02-16 11:48:08
山金：周五跌停变涨停,9539,20,132,4.5,2016-08-25 14:45:05
期金已死，有事烧纸,9288,16,171,4.5,2016-08-25 15:19:53
周三收市评山东黄金。 美联储主席耶伦，将于8月,15176,19,374,4.0,2016-08-24 19:03:34
新加坡金库堆满了全球富人的金条银锭,11940,11,512,4.5,2016-08-24 09:58:13
下周黄金暴跌,27391,24,159,4.5,2016-05-14 19:24:12
重要通知,17669,15,153,4.5,2016-08-05 22:41:13
山金将步欣泰电气后尘，明日摘牌,17826,18,155,4.5,2016-08-22 10:51:58
55日线上红三兵，狗散驱逐殆尽,11244,15,132,4.5,2016-08-24 15:03:10
明天完了！大跌！[哭][哭][哭][哭],5319,3,138,4.0,2016-08-24 21:15:34
现价40多，朕每股加100元等着尔等来接盘,15094,23,139,4.5,2016-08-13 13:51:49
写在山金240元之时,30530,48,184,4.5,2016-08-10 20:27:40
朕牵来两头中国仙，继续给黄金增益。,14507,19,149,4.5,2016-08-14 22:09:50
（干货）地球人均黄金占有量多少？,18569,12,435,4.5,2016-08-15 00:04:20
周一收市评山东黄金。 因人们陷入了美联储官员,12299,26,272,4.0,2016-08-22 19:37:10
黄金行情～～～山东黄金下周如果敢砸到42以下，,31085,39,186,4.0,2016-07-22 23:49:42
2016年8月19日23：55消息： 巴克莱：预计8月非,17590,51,293,4.0,2016-08-20 11:41:48
山东黄金(600547)融资融券信息(08-19),5819,3,520,0.0,2016-08-20 07:40:39
山东黄金：横有多长竖有多高,24370,31,134,4.5,2016-03-12 12:47:42
现价28元，朕驻守至93元撤退。,32072,62,135,4.5,2016-03-12 16:33:33
火山口的黄金龙头,18947,31,8,4.5,2016-03-15 12:28:36
山金周一走势早知道,15387,20,128,4.5,2016-08-19 21:29:13
江湖骗子一出来忽悠，第二天即刻啪啪啪打脸。它,7148,16,178,2.5,2016-08-17 09:37:41
周二收市评山东黄金。 因上周美国多项经济数据,18157,38,349,4.0,2016-08-16 18:55:19
