日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2007-01-04,4.78,5.14,4.67,4.95,0.28,6.00,8197628,407808,10.06,9.85
2007-01-05,4.86,4.93,4.65,4.71,-0.24,-4.85,5983225,286128,5.66,7.19
2007-01-08,4.68,4.85,4.47,4.77,0.06,1.27,5018254,234957,8.07,6.03
2007-01-09,4.75,4.97,4.65,4.93,0.16,3.35,4314598,206803,6.71,5.19
2007-01-10,4.94,4.97,4.74,4.85,-0.08,-1.62,4283728,207293,4.67,5.15
2007-01-11,4.82,4.93,4.70,4.76,-0.09,-1.86,3977527,190781,4.74,4.78
2007-01-12,4.68,4.77,4.46,4.49,-0.27,-5.67,3815219,176259,6.51,4.59
2007-01-15,4.46,4.71,4.40,4.70,0.21,4.68,3431100,156500,6.90,4.12
2007-01-16,4.74,4.85,4.63,4.70,0.00,0.00,3430247,162585,4.68,4.12
2007-01-17,4.70,4.74,4.45,4.64,-0.06,-1.28,3853073,178154,6.17,4.63
2007-01-18,4.62,4.66,4.43,4.54,-0.10,-2.16,3186641,143904,4.96,3.83
2007-01-19,4.54,4.64,4.51,4.63,0.09,1.98,3493435,159785,2.86,4.20
2007-01-22,4.69,4.96,4.68,4.95,0.32,6.91,6064636,291291,6.05,7.29
2007-01-23,4.99,5.02,4.70,4.85,-0.10,-2.02,4595710,223209,6.46,5.52
2007-01-24,4.84,4.95,4.72,4.83,-0.02,-0.41,4223979,204028,4.74,5.08
2007-01-25,4.77,4.81,4.56,4.59,-0.24,-4.97,3838019,181002,5.18,4.61
2007-01-26,4.50,4.64,4.34,4.55,-0.04,-0.87,3950576,177921,6.54,4.75
2007-01-29,4.70,5.01,4.70,5.01,0.46,10.11,6732984,329532,6.81,8.09
2007-01-30,5.27,5.34,5.00,5.08,0.07,1.40,8526895,440274,6.79,10.25
2007-01-31,5.08,5.08,4.58,4.61,-0.47,-9.25,6206099,298049,9.84,7.46
2007-02-01,4.58,4.92,4.51,4.85,0.24,5.21,4844291,228639,8.89,5.82
2007-02-02,4.81,4.81,4.55,4.65,-0.20,-4.12,3216804,149681,5.36,3.87
2007-02-05,4.60,4.74,4.50,4.53,-0.12,-2.58,2523671,116712,5.16,3.03
2007-02-06,4.55,4.65,4.35,4.63,0.10,2.21,4520185,201580,6.62,5.43
2007-02-07,4.69,4.74,4.55,4.66,0.03,0.65,3712165,172960,4.10,4.46
2007-02-08,4.66,4.67,4.50,4.60,-0.06,-1.29,2325184,106380,3.65,2.79
2007-02-09,4.58,4.59,4.50,4.55,-0.05,-1.09,1868348,84834,1.96,2.25
2007-02-12,4.60,4.79,4.56,4.78,0.23,5.05,3521548,164966,5.05,4.23
2007-02-13,4.76,4.79,4.66,4.73,-0.05,-1.05,2546077,120146,2.72,3.06
2007-02-14,4.70,4.96,4.67,4.89,0.16,3.38,3890462,188716,6.13,4.68
2007-02-15,4.96,5.13,4.96,5.04,0.15,3.07,4095177,206093,3.48,4.92
2007-02-16,5.10,5.15,5.00,5.06,0.02,0.40,4307569,218798,2.98,5.18
2007-02-26,5.10,5.48,4.98,5.43,0.37,7.31,5379428,280548,9.88,6.47
2007-02-27,5.45,5.52,4.89,4.89,-0.54,-9.94,6871327,356424,11.60,8.26
2007-02-28,4.88,5.30,4.88,5.25,0.36,7.36,6102371,313623,8.59,7.33
2007-03-01,5.20,5.34,5.04,5.16,-0.09,-1.71,4562374,236507,5.71,5.48
2007-03-02,5.12,5.36,5.08,5.28,0.12,2.33,4859068,255846,5.43,5.84
2007-03-05,5.28,5.41,5.03,5.18,-0.10,-1.89,4922004,255749,7.20,5.92
2007-03-06,5.15,5.23,5.07,5.19,0.01,0.19,2566340,132520,3.09,3.08
2007-03-07,5.22,5.42,5.22,5.36,0.17,3.28,4933262,263149,3.85,5.93
2007-03-08,5.41,5.44,5.29,5.35,-0.01,-0.19,2811371,150198,2.80,3.38
2007-03-09,5.33,5.35,5.13,5.21,-0.14,-2.62,3535076,184735,4.11,4.25
2007-03-12,5.18,5.26,5.14,5.22,0.01,0.19,2156026,111869,2.30,2.59
2007-03-13,5.22,5.25,5.15,5.19,-0.03,-0.57,2117568,109769,1.92,2.55
2007-03-14,5.14,5.19,5.03,5.11,-0.08,-1.54,2802136,142925,3.08,3.37
2007-03-15,5.11,5.18,5.08,5.13,0.02,0.39,2542286,130165,1.96,3.06
2007-03-16,5.16,5.19,5.01,5.05,-0.08,-1.56,2873680,146079,3.51,3.45
2007-03-19,4.90,5.18,4.85,5.15,0.10,1.98,3539637,179142,6.53,4.25
2007-03-20,5.18,5.30,5.14,5.21,0.06,1.17,3368105,175516,3.11,4.05
2007-03-21,5.22,5.23,5.13,5.20,-0.01,-0.19,2085467,107887,1.92,2.51
2007-03-22,5.22,5.25,5.17,5.19,-0.01,-0.19,3287297,171428,1.54,3.95
2007-03-23,5.17,5.29,5.07,5.28,0.09,1.73,4043998,208844,4.24,4.86
2007-03-26,5.33,5.47,5.33,5.40,0.12,2.27,5311363,286665,2.65,6.38
2007-03-27,5.41,5.42,5.30,5.37,-0.03,-0.56,3667306,195704,2.22,4.41
2007-03-28,5.37,5.78,5.37,5.66,0.29,5.40,9074968,507941,7.64,10.91
2007-03-29,5.69,5.97,5.61,5.69,0.03,0.53,7226323,416250,6.36,8.69
