日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2007-01-04,9.30,10.03,9.30,10.02,0.90,9.87,1711356,170176,8.00,4.78
2007-01-05,10.02,10.90,9.85,9.93,-0.09,-0.90,1705141,175849,10.48,4.76
2007-01-08,9.84,10.42,9.79,10.18,0.25,2.52,775829,78358,6.34,2.16
2007-01-09,10.20,11.20,10.05,11.20,1.02,10.02,1044085,111796,11.30,2.91
2007-01-10,11.20,11.39,10.70,11.01,-0.19,-1.70,998580,109952,6.16,2.79
2007-01-11,10.85,10.85,10.28,10.35,-0.66,-5.99,1545949,161893,5.18,4.31
2007-01-12,10.20,10.20,9.41,9.59,-0.76,-7.34,1529628,150745,7.63,4.27
2007-01-15,9.42,10.00,9.35,9.90,0.31,3.23,1731437,168027,6.78,4.83
2007-01-16,9.92,9.94,9.35,9.75,-0.15,-1.52,2297126,219964,5.96,6.41
2007-01-17,9.71,9.71,9.39,9.41,-0.34,-3.49,1583222,150169,3.28,4.42
2007-01-18,9.38,9.38,8.88,9.20,-0.21,-2.23,1535667,139568,5.31,4.28
2007-01-19,9.16,9.59,9.10,9.40,0.20,2.17,1300918,122034,5.33,3.63
2007-01-23,9.90,10.00,9.49,9.73,0.33,3.51,2220087,216650,5.43,6.19
2007-01-24,9.95,10.49,9.84,10.44,0.71,7.30,2067556,210474,6.68,5.77
2007-01-25,10.40,10.62,9.94,10.00,-0.44,-4.21,1463765,150872,6.51,4.08
2007-01-26,9.80,10.10,9.50,9.98,-0.02,-0.20,1126037,110369,6.00,3.14
2007-01-29,9.98,10.05,9.67,9.89,-0.09,-0.90,1370561,135130,3.81,3.82
2007-01-30,10.02,10.70,10.02,10.61,0.72,7.28,2502327,261739,6.88,6.98
2007-01-31,10.59,10.59,9.62,9.68,-0.93,-8.77,1646698,164410,9.14,4.59
2007-02-01,9.49,9.85,9.43,9.67,-0.01,-0.10,734165,70880,4.34,2.05
2007-02-02,9.64,9.69,8.99,9.05,-0.62,-6.41,1503778,138549,7.24,4.20
2007-02-05,8.90,8.90,8.58,8.70,-0.35,-3.87,964050,84006,3.54,2.69
2007-02-06,8.59,8.64,7.89,8.59,-0.11,-1.26,2978269,243275,8.62,8.31
2007-02-07,8.62,8.98,8.46,8.75,0.16,1.86,2452824,214860,6.05,6.84
2007-02-08,8.76,8.76,8.38,8.60,-0.15,-1.71,1185443,101201,4.34,3.31
2007-02-09,8.60,8.60,8.30,8.37,-0.23,-2.67,1252281,105229,3.49,3.49
2007-02-12,8.37,8.78,8.30,8.77,0.40,4.78,1243169,107518,5.73,3.47
2007-02-13,8.82,9.03,8.77,8.88,0.11,1.25,901177,80186,2.96,2.51
2007-02-14,8.87,9.51,8.72,9.37,0.49,5.52,1651993,151532,8.90,4.61
2007-02-15,9.41,9.75,9.41,9.64,0.27,2.88,1070977,102777,3.63,2.99
2007-02-16,9.66,9.80,9.35,9.49,-0.15,-1.56,1258412,119837,4.67,3.51
2007-02-26,9.51,9.90,9.34,9.89,0.40,4.22,1282727,122889,5.90,3.58
2007-02-27,9.90,9.95,8.90,8.90,-0.99,-10.01,1761696,164221,10.62,4.92
2007-02-28,8.65,9.18,8.51,9.12,0.22,2.47,1341072,119681,7.53,3.74
2007-03-01,9.10,9.20,8.71,8.88,-0.24,-2.63,1085919,96860,5.37,3.03
2007-03-02,8.88,9.03,8.80,8.93,0.05,0.56,627335,56042,2.59,1.75
2007-03-05,8.91,8.94,8.38,8.56,-0.37,-4.14,1196468,103144,6.27,3.34
